,index,func_id,fun_loc,fun_cplx,mod_loc,mod_cplx,fun_nChanges,mod_nChanges,fun_nAuth,mod_nAuth,n_input,n_decl,n_coloc_funs,locom,n_sanity_check,n_cast,n_null_ptr,n_ptr_mod,avg_contr_follow,avg_contr_forks,avg_contr_repos,avg_contr_start,avg_contr_watch,is_vuln,filepath,funcname,sec_large_add,large_del,max_com_mod_span,max_com_func_span,min_contrib_com,year
160,160,pcpu_balance_workfn_mm%percpu_4f996e234dad488e5d9ba0858bc1bae12eff82c3_CVE-2016-4794,123.0,11.0,2291.0,230.0,2.0,152.0,1.0,38.0,1.0,21.0,50.0,26.0,0.0,0.0,0.0,0.0,88.0,0.5,2.0,2.5,2.5,True,mm/percpu.c,pcpu_balance_workfn,0,73,1,6,1754,2016
161,161,udp_gro_receive_net%ipv4%udp_offload_fcd91dd449867c6bfe56a81cabba76b829fd05cd_CVE-2016-7039,59.0,12.0,391.0,56.0,11.0,48.0,3.0,19.0,4.0,12.0,8.0,9.0,6.0,3.0,0.0,0.0,1.3333333333333333,0.0,5.333333333333333,0.0,0.0,True,net/ipv4/udp_offload.c,udp_gro_receive,12,56,5,11,56,2016
162,162,migrate_page_move_mapping_mm%migrate_42cb14b110a5698ccf26ce59c4441722605a3743_CVE-2016-3070,104.0,14.0,1865.0,254.0,32.0,271.0,10.0,84.0,6.0,4.0,33.0,33.0,17.0,0.0,0.0,0.0,8521.0,407.8680406212664,7.5,1127.284677419355,1127.284677419355,True,mm/migrate.c,migrate_page_move_mapping,14,15,9,21,1,2016
163,163,alloc_pipe_info_fs%pipe_759c01142a5d0f364a462346168a56de28a80f52_CVE-2016-2847,22.0,3.0,1127.0,177.0,7.0,137.0,0.0,53.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,28.2,1.0,8.571428571428571,2.5312012012012013,2.5312012012012013,True,fs/pipe.c,alloc_pipe_info,10,13,6,28,714,2016
164,164,migrate_page_copy_mm%migrate_42cb14b110a5698ccf26ce59c4441722605a3743_CVE-2016-3070,70.0,16.0,1865.0,254.0,28.0,271.0,8.0,84.0,2.0,1.0,33.0,19.0,17.0,0.0,0.0,0.0,19.5,0.5517174432497013,11.875,4.037692012288788,4.037692012288788,True,mm/migrate.c,migrate_page_copy,9,35,1030,1407,14,2016
165,165,udp_gro_receive_net%ipv4%udp_offload_fac8e0f579695a3ecbc4d3cac369139d7f819971_CVE-2016-8666,64.0,14.0,456.0,68.0,5.0,39.0,1.0,16.0,3.0,12.0,12.0,9.0,8.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,True,net/ipv4/udp_offload.c,udp_gro_receive,12,56,4,10,138,2016
166,166,pipe_fcntl_fs%pipe_759c01142a5d0f364a462346168a56de28a80f52_CVE-2016-2847,43.0,7.0,1127.0,177.0,14.0,137.0,2.0,53.0,3.0,4.0,37.0,0.0,0.0,0.0,0.0,0.0,42536.5,2033.833333333333,3.0,5625.583333333332,5625.583333333332,True,fs/pipe.c,pipe_fcntl,16,26,6,28,356,2016
167,167,pipe_set_size_fs%pipe_759c01142a5d0f364a462346168a56de28a80f52_CVE-2016-2847,47.0,7.0,1127.0,177.0,6.0,137.0,1.0,53.0,2.0,3.0,37.0,10.0,5.0,0.0,0.0,0.0,22.0,0.1,10.0,0.8,0.8,True,fs/pipe.c,pipe_set_size,10,43,6,28,154,2016
168,168,free_pipe_info_fs%pipe_759c01142a5d0f364a462346168a56de28a80f52_CVE-2016-2847,15.0,4.0,1127.0,177.0,6.0,137.0,0.0,53.0,1.0,6.0,37.0,0.0,1.0,0.0,0.0,0.0,28.2,1.0,8.571428571428571,2.5312012012012013,2.5312012012012013,True,fs/pipe.c,free_pipe_info,5,15,8705,119390,714,2016
169,169,tcp_cwnd_reduction_net%ipv4%tcp_input_8b8a321ff72c785ed5e8b4cf6eda20b35d427390_CVE-2016-2070,27.0,5.0,6306.0,1144.0,5.0,668.0,0.0,77.0,4.0,27.0,163.0,0.0,4.0,1.0,0.0,0.0,28.2,1.0,8.571428571428571,2.5312012012012013,2.5312012012012013,True,net/ipv4/tcp_input.c,tcp_cwnd_reduction,3,6,3,20,60,2016
170,170,snd_timer_user_release_sound%core%timer_af368027a49a751d6ff4ee9e3f9961f35bb4fede_CVE-2016-2546,16.0,3.0,2014.0,367.0,4.0,76.0,1.0,23.0,2.0,1.0,66.0,0.0,1.0,0.0,0.0,0.0,258.0,1.6666666666666667,12.0,4.0,4.0,True,sound/core/timer.c,snd_timer_user_release,1,16,8705,119390,867,2016
171,171,proc_connectinfo_drivers%usb%core%devio_681fef8380eb818c0b845fca5d2ab1dcbab114ee_CVE-2016-4482,12.0,2.0,2674.0,505.0,4.0,171.0,3.0,73.0,2.0,0.0,85.0,0.0,1.0,0.0,0.0,0.0,7.333333333333332,0.4444444444444444,3.6666666666666665,0.8888888888888888,0.8888888888888888,True,drivers/usb/core/devio.c,proc_connectinfo,4,10,8705,119390,20,2016
172,172,ec_device_ioctl_xcmd_drivers%platform%chrome%cros_ec_dev_096cdc6f52225835ff503f987a0d68ef770bb78e_CVE-2016-6156,38.0,8.0,359.0,0.0,5.0,11.0,3.0,7.0,2.0,3.0,12.0,3.0,3.0,0.0,0.0,0.0,52.0,3.0680272108843534,17.333333333333332,4.5850340136054415,4.5850340136054415,True,drivers/platform/chrome/cros_ec_dev.c,ec_device_ioctl_xcmd,18,20,9,31,10,2016
173,173,nfsd4_set_nfs4_acl_fs%nfsd%nfs4acl_999653786df6954a31044528ac3f7a5dadca08f4_CVE-2016-1237,51.0,10.0,884.0,131.0,3.0,51.0,2.0,22.0,3.0,12.0,33.0,3.0,0.0,0.0,0.0,0.0,8.5,0.0,1.0,0.0,0.0,True,fs/nfsd/nfs4acl.c,nfsd4_set_nfs4_acl,0,48,273,845,769,2016
174,174,queue_delete_sound%core%seq%seq_queue_3567eb6af614dac436c4b16a8d426f9faed639b3_CVE-2016-2544,21.0,1.0,790.0,130.0,3.0,13.0,1.0,6.0,1.0,0.0,31.0,9.0,0.0,0.0,0.0,0.0,258.0,1.6666666666666667,12.0,4.0,4.0,True,sound/core/seq/seq_queue.c,queue_delete,1,14,8705,119390,867,2016
175,175,mcryptd_check_internal_crypto%mcryptd_48a992727d82cb7db076fa15d372178743b1f4cd_CVE-2016-10147,13.0,4.0,699.0,80.0,2.0,9.0,2.0,8.0,3.0,1.0,41.0,0.0,2.0,0.0,0.0,0.0,5.0,1.45,5.5,4.7,4.7,True,crypto/mcryptd.c,mcryptd_check_internal,0,13,1,2,65,2016
176,176,snd_timer_user_ioctl_sound%core%timer_af368027a49a751d6ff4ee9e3f9961f35bb4fede_CVE-2016-2546,60.0,23.0,2014.0,367.0,8.0,76.0,2.0,23.0,3.0,8.0,66.0,1.0,0.0,1.0,0.0,0.0,132.5,1.0,10.5,2.5,2.5,True,sound/core/timer.c,snd_timer_user_ioctl,8,46,8705,119390,147,2016
177,177,masq_inet_event_net%ipv4%netfilter%nf_nat_masquerade_ipv4_fbd40ea0180a2d328c5adc61414dc8bab9335ce2_CVE-2016-3156,10.0,1.0,153.0,16.0,2.0,2.0,2.0,2.0,3.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,58.0,2.8571428571428568,9.0,6.125,6.125,True,net/ipv4/netfilter/nf_nat_masquerade_ipv4.c,masq_inet_event,0,10,2,12,20,2016
178,178,ioctl_file_dedupe_range_fs%ioctl_10eec60ce79187686e052092e5383c99b4420a20_CVE-2016-6516,35.0,5.0,692.0,118.0,2.0,54.0,2.0,30.0,2.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,124.5,7.13030303030303,13.0,20.339393939393943,20.339393939393943,True,fs/ioctl.c,ioctl_file_dedupe_range,0,34,3,4,190,2016
179,179,arch_pick_mmap_layout_arch%x86%mm%mmap_8b8addf891de8a00e4d39fc32f93f7c5eb8feceb_CVE-2016-3672,18.0,3.0,135.0,18.0,7.0,18.0,4.0,14.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,20.75,1.3354166666666667,12.0,2.340625,2.340625,True,arch/x86/mm/mmap.c,arch_pick_mmap_layout,4,7,15,20,2,2016
180,180,hiddev_ioctl_usage_drivers%hid%usbhid%hiddev_93a2001bdfd5376c3dc2158653034c20392d15c5_CVE-2016-5829,120.0,34.0,939.0,170.0,7.0,59.0,4.0,27.0,3.0,12.0,20.0,0.0,21.0,0.0,0.0,0.0,71.75,4.059469696969697,15.0,11.66969696969697,11.66969696969697,True,drivers/hid/usbhid/hiddev.c,hiddev_ioctl_usage,4,118,1,3,281,2016
181,181,vxlan_addr_multicast_drivers%net%vxlan_fcd91dd449867c6bfe56a81cabba76b829fd05cd_CVE-2016-7039,13.0,1.0,3346.0,583.0,2.0,348.0,0.0,82.0,2.0,0.0,101.0,0.0,2.0,0.0,0.0,0.0,28.2,1.0,8.571428571428571,2.5312012012012013,2.5312012012012013,True,drivers/net/vxlan.c,vxlan_addr_multicast,0,7,2,37,89,2016
182,182,xt_check_entry_offsets_net%netfilter%x_tables_ce683e5f9d045e5d67d1312a42b359cb2ab2a13c_CVE-2016-4997,24.0,6.0,1448.0,229.0,4.0,107.0,0.0,41.0,3.0,4.0,68.0,0.0,6.0,1.0,0.0,0.0,28.2,1.0,8.571428571428571,2.5312012012012013,2.5312012012012013,True,net/netfilter/x_tables.c,xt_check_entry_offsets,0,16,4,4,278,2016
183,183,get_rock_ridge_filename_fs%isofs%rock_99d825822eade8d827a1817357cbf3f889a552d6_CVE-2016-4913,102.0,20.0,799.0,139.0,7.0,25.0,0.0,11.0,3.0,9.0,11.0,22.0,3.0,1.0,0.0,0.0,28.2,1.0,8.571428571428571,2.5312012012012013,2.5312012012012013,True,fs/isofs/rock.c,get_rock_ridge_filename,75,82,8705,119390,1,2016
184,184,follow_page_pte_mm%gup_19be0eaffa3ac7d8eb6784ad9bdbc7d67ed8e619_CVE-2016-5195,144.0,32.0,1522.0,259.0,12.0,51.0,2.0,18.0,4.0,14.0,28.0,39.0,16.0,0.0,0.0,0.0,42546.5,2034.583333333333,4.0,5628.333333333332,5628.333333333332,True,mm/gup.c,follow_page_pte,17,20,11,31,23,2016
185,185,snd_timer_user_open_sound%core%timer_af368027a49a751d6ff4ee9e3f9961f35bb4fede_CVE-2016-2546,27.0,4.0,2014.0,367.0,8.0,76.0,2.0,23.0,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.0,132.5,1.0,10.5,2.5,2.5,True,sound/core/timer.c,snd_timer_user_open,5,19,8705,119390,147,2016
186,186,fscrypt_process_policy_fs%crypto%policy_163ae1c6ad6299b19e22b4a35d5ab24a89791a98_CVE-2016-10318,22.0,6.0,229.0,47.0,2.0,2.0,1.0,2.0,2.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,25.0,1.8571428571428568,21.0,10.19047619047619,10.19047619047619,True,fs/crypto/policy.c,fscrypt_process_policy,0,21,13,143,496,2016
187,187,nfsacld_proc_setacl_fs%nfsd%nfs2acl_999653786df6954a31044528ac3f7a5dadca08f4_CVE-2016-1237,53.0,7.0,380.0,49.0,9.0,28.0,3.0,20.0,3.0,5.0,17.0,4.0,0.0,0.0,0.0,0.0,5.666666666666668,0.0,1.0,0.0,0.0,True,fs/nfsd/nfs2acl.c,nfsacld_proc_setacl,27,30,273,845,288,2016
188,188,cypress_generic_port_probe_drivers%usb%serial%cypress_m8_c55aee1bf0e6b6feec8b2927b43f7a09a6d5f754_CVE-2016-3137,58.0,6.0,1266.0,139.0,18.0,107.0,6.0,41.0,1.0,5.0,25.0,11.0,1.0,0.0,0.0,0.0,408.83333333333326,2.5554378531073447,12.666666666666664,7.46098163841808,7.46098163841808,True,drivers/usb/serial/cypress_m8.c,cypress_generic_port_probe,2,5,7,14,3,2016
189,189,mcryptd_create_hash_crypto%mcryptd_48a992727d82cb7db076fa15d372178743b1f4cd_CVE-2016-10147,66.0,6.0,699.0,80.0,5.0,9.0,3.0,8.0,3.0,9.0,41.0,0.0,0.0,0.0,0.0,0.0,3.333333333333333,0.9666666666666668,3.6666666666666665,3.1333333333333333,3.1333333333333333,True,crypto/mcryptd.c,mcryptd_create_hash,9,57,2,40,8,2016
190,190,vxlan_nla_get_addr_drivers%net%vxlan_fcd91dd449867c6bfe56a81cabba76b829fd05cd_CVE-2016-7039,28.0,3.0,3346.0,583.0,3.0,348.0,0.0,82.0,4.0,0.0,101.0,0.0,12.0,0.0,0.0,0.0,28.2,1.0,8.571428571428571,2.5312012012012013,2.5312012012012013,True,drivers/net/vxlan.c,vxlan_nla_get_addr,11,14,21,37,89,2016
191,191,unix_attach_fds_net%unix%af_unix_415e3d3e90ce9e18727e8843ae343eda5a58fad6_CVE-2016-2550,34.0,7.0,2937.0,463.0,7.0,234.0,1.0,90.0,2.0,12.0,90.0,5.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,True,net/unix/af_unix.c,unix_attach_fds,12,19,8705,119390,25,2016
192,192,cdc_ncm_bind_drivers%net%usb%cdc_ncm_4d06dd537f95683aba3651098ae288b7cbff8274_CVE-2016-3951,27.0,2.0,1718.0,239.0,37.0,121.0,8.0,30.0,2.0,1.0,45.0,14.0,1.0,0.0,0.0,0.0,16.75,0.8097158218125959,15.0,1.5163690476190477,1.5163690476190477,True,drivers/net/usb/cdc_ncm.c,cdc_ncm_bind,27,170,3,21,2,2016
193,193,faultin_page_mm%gup_19be0eaffa3ac7d8eb6784ad9bdbc7d67ed8e619_CVE-2016-5195,69.0,21.0,1522.0,259.0,8.0,51.0,1.0,18.0,5.0,3.0,28.0,15.0,17.0,0.0,0.0,0.0,85044.0,4067.666666666666,6.0,11251.333333333336,11251.333333333336,True,mm/gup.c,faultin_page,4,56,36,39,10,2016
194,194,nfsd3_proc_setacl_fs%nfsd%nfs3acl_999653786df6954a31044528ac3f7a5dadca08f4_CVE-2016-1237,44.0,6.0,272.0,38.0,8.0,23.0,2.0,16.0,3.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,8.5,0.0,1.0,0.0,0.0,True,fs/nfsd/nfs3acl.c,nfsd3_proc_setacl,23,25,273,845,288,2016
195,195,vxlan_addr_equal_drivers%net%vxlan_fcd91dd449867c6bfe56a81cabba76b829fd05cd_CVE-2016-7039,15.0,1.0,3346.0,583.0,2.0,348.0,0.0,82.0,4.0,0.0,101.0,0.0,6.0,0.0,0.0,0.0,28.2,1.0,8.571428571428571,2.5312012012012013,2.5312012012012013,True,drivers/net/vxlan.c,vxlan_addr_equal,0,9,2,37,89,2016
197,197,snd_timer_user_tselect_sound%core%timer_af368027a49a751d6ff4ee9e3f9961f35bb4fede_CVE-2016-2546,58.0,10.0,2014.0,367.0,7.0,76.0,2.0,23.0,2.0,5.0,66.0,0.0,1.0,1.0,0.0,0.0,132.5,1.0,10.5,2.5,2.5,True,sound/core/timer.c,snd_timer_user_tselect,27,46,8705,119390,147,2016
198,198,tty_ioctl_drivers%tty%tty_io_5c17c861a357e9458001f021a7afa7aab9937439_CVE-2016-0723,154.0,52.0,3668.0,509.0,1.0,189.0,1.0,38.0,3.0,21.0,121.0,25.0,3.0,4.0,0.0,0.0,2404.0,10.457627118644067,59.0,36.20338983050848,36.20338983050848,True,drivers/tty/tty_io.c,tty_ioctl,5,5,65,71,4,2016
199,199,smbhash_fs%cifs%smbencrypt_06deeec77a5a689cc94b21a8a91a76e42176685d_CVE-2016-10154,45.0,4.0,261.0,23.0,6.0,28.0,3.0,10.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,16.333333333333332,0.3333333333333333,5.333333333333333,0.6666666666666666,0.6666666666666666,True,fs/cifs/smbencrypt.c,smbhash,18,34,33,302,1121,2016
200,200,check_entry_size_and_hooks_net%ipv4%netfilter%arp_tables_ce683e5f9d045e5d67d1312a42b359cb2ab2a13c_CVE-2016-4997,58.0,12.0,1957.0,274.0,15.0,156.0,2.0,42.0,7.0,2.0,52.0,6.0,11.0,2.0,0.0,0.0,55.0,0.13636363636363635,5.5,1.318181818181818,1.318181818181818,True,net/ipv4/netfilter/arp_tables.c,check_entry_size_and_hooks,6,41,8705,119390,96,2016
201,201,scm_fp_dup_net%core%scm_415e3d3e90ce9e18727e8843ae343eda5a58fad6_CVE-2016-2550,18.0,4.0,342.0,72.0,5.0,45.0,2.0,25.0,1.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,81.5,4.678571428571429,5.5,14.232142857142858,14.232142857142858,True,net/core/scm.c,scm_fp_dup,4,16,8705,119390,538,2016
202,202,__inet_del_ifa_net%ipv4%devinet_fbd40ea0180a2d328c5adc61414dc8bab9335ce2_CVE-2016-3156,106.0,18.0,2433.0,443.0,10.0,234.0,5.0,87.0,5.0,26.0,69.0,24.0,1.0,0.0,0.0,0.0,64.4,1.8464373464373467,10.4,6.093488943488944,6.093488943488944,True,net/ipv4/devinet.c,__inet_del_ifa,5,11,110,467,148,2016
203,203,airspy_probe_drivers%media%usb%airspy%airspy_aa93d1fee85c890a34f2510a310e55ee76a27848_CVE-2016-5400,127.0,8.0,1110.0,114.0,5.0,17.0,1.0,6.0,2.0,5.0,36.0,15.0,0.0,0.0,0.0,0.0,23.0,0.4444444444444444,9.0,2.888888888888889,2.888888888888889,True,drivers/media/usb/airspy/airspy.c,airspy_probe,3,13,1,29,1,2016
204,204,geneve_gro_receive_drivers%net%geneve_fcd91dd449867c6bfe56a81cabba76b829fd05cd_CVE-2016-7039,65.0,12.0,1606.0,244.0,4.0,69.0,3.0,19.0,3.0,13.0,54.0,0.0,2.0,1.0,0.0,0.0,1.3333333333333333,0.0,5.666666666666668,0.0,0.0,True,drivers/net/geneve.c,geneve_gro_receive,3,65,4,23,97,2016
205,205,gre_gro_receive_net%ipv4%gre_offload_fac8e0f579695a3ecbc4d3cac369139d7f819971_CVE-2016-8666,114.0,18.0,266.0,34.0,9.0,32.0,3.0,16.0,2.0,13.0,4.0,24.0,5.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,True,net/ipv4/gre_offload.c,gre_gro_receive,7,113,39,155,10,2016
206,206,unix_notinflight_net%unix%garbage_415e3d3e90ce9e18727e8843ae343eda5a58fad6_CVE-2016-2550,19.0,3.0,375.0,35.0,8.0,28.0,2.0,19.0,1.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,41.5,1.9285714285714288,4.5,8.857142857142858,8.857142857142858,True,net/unix/garbage.c,unix_notinflight,6,8,8705,119390,1,2016
207,207,fib_del_ifaddr_net%ipv4%fib_frontend_fbd40ea0180a2d328c5adc61414dc8bab9335ce2_CVE-2016-3156,158.0,48.0,1317.0,251.0,10.0,201.0,3.0,66.0,2.0,48.0,37.0,38.0,28.0,0.0,0.0,0.0,30.66666666666667,1.8333333333333333,2.0,3.583333333333333,3.583333333333333,True,net/ipv4/fib_frontend.c,fib_del_ifaddr,68,82,8705,119390,14,2016
208,208,unix_detach_fds_net%unix%af_unix_415e3d3e90ce9e18727e8843ae343eda5a58fad6_CVE-2016-2550,11.0,2.0,2937.0,463.0,4.0,234.0,1.0,90.0,2.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,True,net/unix/af_unix.c,unix_detach_fds,1,11,8705,119390,868,2016
210,210,cookie_v6_check_net%ipv6%syncookies_45f6fad84cc305103b28d73482b344d7f5b76f39_CVE-2016-3841,125.0,19.0,253.0,29.0,4.0,72.0,1.0,27.0,2.0,30.0,7.0,11.0,7.0,0.0,0.0,0.0,20.0,2.5,4.0,1.0,1.0,True,net/ipv6/syncookies.c,cookie_v6_check,16,108,66,158,2,2016
211,211,ioctl_send_fib_drivers%scsi%aacraid%commctrl_fa00c437eef8dc2e7b25f8cd868cfa405fcc2bb3_CVE-2016-6480,105.0,15.0,904.0,114.0,10.0,46.0,1.0,26.0,2.0,7.0,10.0,22.0,5.0,4.0,0.0,0.0,58.0,23.714285714285715,7.0,22.714285714285715,22.714285714285715,True,drivers/scsi/aacraid/commctrl.c,ioctl_send_fib,32,69,8705,119390,1,2016
212,212,vxlan_gro_receive_drivers%net%vxlan_fcd91dd449867c6bfe56a81cabba76b829fd05cd_CVE-2016-7039,61.0,10.0,3346.0,583.0,14.0,348.0,4.0,82.0,3.0,16.0,101.0,1.0,1.0,1.0,0.0,0.0,35.5,0.8648648648648649,13.25,4.27027027027027,4.27027027027027,True,drivers/net/vxlan.c,vxlan_gro_receive,16,64,4,29,56,2016
213,213,big_key_init_security%keys%big_key_7df3e59c3d1df4f87fe874c7956ef7a3d2f4d5fb_CVE-2016-9313,5.0,1.0,384.0,43.0,4.0,12.0,3.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,11.666666666666664,0.3333333333333333,4.666666666666667,0.7222222222222222,0.7222222222222222,True,security/keys/big_key.c,big_key_init,0,4,1,7,851,2016
214,214,vlan_gro_receive_net%8021q%vlan_fcd91dd449867c6bfe56a81cabba76b829fd05cd_CVE-2016-7039,52.0,7.0,805.0,122.0,2.0,161.0,2.0,60.0,2.0,12.0,16.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,9.5,0.0,0.0,True,net/8021q/vlan.c,vlan_gro_receive,0,50,2,5,34,2016
215,215,inet6_csk_route_socket_net%ipv6%inet6_connection_sock_45f6fad84cc305103b28d73482b344d7f5b76f39_CVE-2016-3841,32.0,3.0,196.0,31.0,24.0,76.0,2.0,34.0,2.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,40.0,2.75,2.5,5.375,5.375,True,net/ipv6/inet6_connection_sock.c,inet6_csk_route_socket,9,15,32,74,160,2016
216,216,out_of_memory_mm%oom_kill_9bfe5ded054b8e28a94c78580f233d6879a00146_CVE-2016-10723,75.0,19.0,1114.0,145.0,77.0,334.0,10.0,87.0,1.0,5.0,34.0,25.0,11.0,1.0,0.0,0.0,61.1,1.3299642079053844,12.4,5.9375583566760035,5.9375583566760035,True,mm/oom_kill.c,out_of_memory,37,39,8705,119390,1,2016
217,217,unix_inflight_net%unix%garbage_415e3d3e90ce9e18727e8843ae343eda5a58fad6_CVE-2016-2550,21.0,3.0,375.0,35.0,8.0,28.0,2.0,19.0,1.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,41.5,1.9285714285714288,4.5,8.857142857142858,8.857142857142858,True,net/unix/garbage.c,unix_inflight,8,9,8705,119390,1,2016
218,218,ipv6_defrag_net%ipv6%netfilter%nf_defrag_ipv6_hooks_9b57da0630c9fd36ed7a20fc0f98dc82cc0777fa_CVE-2016-9755,24.0,4.0,126.0,13.0,15.0,21.0,5.0,11.0,3.0,1.0,5.0,6.0,2.0,1.0,0.0,0.0,41.2,2.4,8.2,4.539473684210527,4.539473684210527,True,net/ipv6/netfilter/nf_defrag_ipv6_hooks.c,ipv6_defrag,5,26,1030,1407,17,2016
219,219,cypress_open_drivers%usb%serial%cypress_m8_c55aee1bf0e6b6feec8b2927b43f7a09a6d5f754_CVE-2016-3137,61.0,5.0,1266.0,139.0,9.0,107.0,2.0,41.0,2.0,11.0,25.0,13.0,2.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,True,drivers/usb/serial/cypress_m8.c,cypress_open,11,59,8705,119390,3,2016
