,index,func_id,fun_loc,fun_cplx,mod_loc,mod_cplx,fun_nChanges,mod_nChanges,fun_nAuth,mod_nAuth,n_input,n_decl,n_coloc_funs,locom,n_sanity_check,n_cast,n_null_ptr,n_ptr_mod,avg_contr_follow,avg_contr_forks,avg_contr_repos,avg_contr_start,avg_contr_watch,is_vuln,filepath,funcname,sec_large_add,large_del,max_com_mod_span,max_com_func_span,min_contrib_com,year
208,208,decode_frame_common_libavcodec%pngdec_e477f09d0b3619f3d29173b2cd593e17e2d1978e_CVE-2017-7863,221,74.0,1533,354.0,90,212,18,41,4,41,25,18,82,0,0,0,50.77777777777778,2.916958579060817,27.88888888888889,12.510197109822036,12.510197109822036,True,libavcodec/pngdec.c,decode_frame_common,26,29,2,7,7,2017
209,209,avcodec_align_dimensions2_libavcodec%utils_2080bc33717955a0e4268e738acf8c1eeddbf8cb_CVE-2017-7865,175,109.0,4324,1231.0,77,1462,20,142,4,10,127,11,11,0,0,0,43.45,7.765638061538866,23.8,13.11577303229816,13.11577303229816,True,libavcodec/utils.c,avcodec_align_dimensions2,24,39,247,475,3,2017
210,210,decode_trns_chunk_libavcodec%pngdec_e477f09d0b3619f3d29173b2cd593e17e2d1978e_CVE-2017-7863,41,13.0,1533,354.0,5,212,1,41,3,2,25,4,27,0,0,0,14.0,0.0,4.0,0.0,0.0,True,libavcodec/pngdec.c,decode_trns_chunk,18,24,1,4,19,2017
211,211,decode_dds1_libavcodec%dfa_f52fbf4f3ed02a7d872d8a102006f29b4421f360_CVE-2017-9992,55,11.0,422,84.0,7,59,3,13,4,17,12,0,16,0,0,0,21.66666666666667,0.4423076923076923,10.333333333333334,2.9606227106227103,2.9606227106227103,True,libavcodec/dfa.c,decode_dds1,10,45,4,16,730,2017
212,212,ape_decode_frame_libavcodec%apedec_ba4beaf6149f7241c8bd85fe853318c2f6837ad0_CVE-2017-11399,166,32.0,1592,210.0,53,164,8,31,4,21,55,17,10,5,0,0,49.5,3.0438167735042736,15.5,14.160704746642244,14.160704746642244,True,libavcodec/apedec.c,ape_decode_frame,28,77,225,741,21,2017
213,213,mxf_read_index_entry_array_libavformat%mxfdec_900f39692ca0337a98a7cf047e4e2611071810c2_CVE-2017-14170,35,5.0,3377,677.0,11,388,4,51,2,2,96,1,9,0,0,0,39.5,0.8700396825396826,7.0,2.2728174603174605,2.2728174603174605,True,libavformat/mxfdec.c,mxf_read_index_entry_array,31,52,1,19,113,2017
215,215,read_tfra_libavformat%mov_9cb4eb772839c5e1de2855d126bf74ff16d13382_CVE-2017-14222,65,10.0,6804,1547.0,3,1351,2,141,2,18,135,0,1,0,0,0,1.5,0.2380952380952381,8.5,1.1904761904761905,1.1904761904761905,True,libavformat/mov.c,read_tfra,0,56,1,6,14,2017
216,216,mv_read_header_libavformat%mvdec_4f05e2e2dc1a89f38cd9f0960a6561083d714f1e_CVE-2017-14055,148,27.0,486,101.0,12,19,5,8,1,31,15,5,15,0,0,0,50.2,0.6303604607952434,12.0,4.676615172267346,4.676615172267346,True,libavformat/mvdec.c,mv_read_header,121,129,231,549,320,2017
217,217,ff_amf_get_field_value_libavformat%rtmppkt_ffcc82219cef0928bed2d558b19ef6ea35634130_CVE-2017-11665,48,17.0,703,175.0,1,80,0,19,5,9,27,0,10,0,0,0,57.66666666666666,0.8333333333333333,16.666666666666668,2.863756613756614,2.863756613756614,True,libavformat/rtmppkt.c,ff_amf_get_field_value,7,41,22,29,20,2017
218,218,mxf_read_primer_pack_libavformat%mxfdec_9d00fb9d70ee8c0cc7002b89318c5be00f1bbdad_CVE-2017-14169,28,5.0,3381,680.0,25,389,10,51,6,11,96,0,0,0,0,0,38.1,2.8021555491292327,26.8,11.999093245935347,11.999093245935347,True,libavformat/mxfdec.c,mxf_read_primer_pack,5,19,126,685,2,2017
