,index,func_id,fun_loc,fun_cplx,mod_loc,mod_cplx,fun_nChanges,mod_nChanges,fun_nAuth,mod_nAuth,n_input,n_decl,n_coloc_funs,locom,n_sanity_check,n_cast,n_null_ptr,n_ptr_mod,avg_contr_follow,avg_contr_forks,avg_contr_repos,avg_contr_start,avg_contr_watch,is_vuln,filepath,funcname,sec_large_add,large_del,max_com_mod_span,max_com_func_span,min_contrib_com,year
100,100,dtls1_read_bytes_ssl%record%rec_layer_d1_af58be768ebb690f78530f796e92b8ae5c9a4401_CVE-2016-8610,628,109.0,1206,187.0,22,42,6,10,6,46,16,193,134,3,0,0,26.33333333333333,0.6367269984917043,17.0,0.4245098039215686,0.4245098039215686,True,ssl/record/rec_layer_d1.c,dtls1_read_bytes,12,46,52,249,1,2016
101,101,BN_hex2bn_crypto%bn%bn_print_c175308407858afff3fc8c2e5e085d94d12edc7d_CVE-2016-0797,82,20.0,388,79.0,9,33,4,9,2,14,8,8,6,1,0,0,31.0,0.075,4.0,0.6,0.6,True,crypto/bn/bn_print.c,BN_hex2bn,6,70,848,7132,196,2016
102,102,BN_dec2bn_crypto%bn%bn_print_c175308407858afff3fc8c2e5e085d94d12edc7d_CVE-2016-0797,67,13.0,388,79.0,8,33,4,9,2,10,8,7,6,1,0,0,31.0,0.075,4.0,0.6,0.6,True,crypto/bn/bn_print.c,BN_dec2bn,6,61,848,7132,196,2016
103,103,BN_mod_exp_mont_consttime_crypto%bn%bn_exp_708dc2f1291e104fe4eef810bb8ffc1fae5b19c1_CVE-2016-0702,584,90.0,1418,257.0,26,55,5,13,6,163,10,111,64,4,0,0,32.8,0.46,4.4,1.28,1.28,True,crypto/bn/bn_exp.c,BN_mod_exp_mont_consttime,152,465,848,7132,83,2016
104,104,SRP_user_pwd_free_crypto%srp%srp_vfy_259b664f950c2ba66fbf4b0fe5281327904ead21_CVE-2016-0798,11,2.0,658,134.0,3,8,2,5,1,0,16,0,1,0,0,0,40.5,0.15,7.0,0.7,0.7,True,crypto/srp/srp_vfy.c,SRP_user_pwd_free,0,10,848,7132,310,2016
105,105,asn1_ex_i2c_crypto%asn1%tasn_enc_f5da52e308a6aeea6d5f3df98c4da295d7e9cc27_CVE-2016-2108,135,45.0,661,137.0,9,22,3,6,4,11,10,24,16,8,0,0,56.33333333333334,0.7666666666666666,5.333333333333333,2.466666666666667,2.466666666666667,True,crypto/asn1/tasn_enc.c,asn1_ex_i2c,96,120,848,7132,382,2016
106,106,BIO_vprintf_crypto%bio%b_print_578b956fe741bf8e84055547b1e83c28dd902c73_CVE-2016-2842,27,2.0,818,152.0,9,49,3,12,3,12,12,4,0,2,0,0,41.66666666666666,0.2,10.333333333333334,0.5,0.5,True,crypto/bio/b_print.c,BIO_vprintf,13,24,848,7132,230,2016
107,107,init_ssl_connection_apps%s_server_259b664f950c2ba66fbf4b0fe5281327904ead21_CVE-2016-0798,149,24.0,3492,674.0,1,250,0,23,1,14,40,4,6,0,0,0,45.0,0.2,7.2,1.0,1.0,True,apps/s_server.c,init_ssl_connection,28,126,848,7132,4,2016
108,108,MOD_EXP_CTIME_COPY_TO_PREBUF_crypto%bn%bn_exp_708dc2f1291e104fe4eef810bb8ffc1fae5b19c1_CVE-2016-0702,16,3.0,1418,257.0,6,55,4,13,5,2,10,2,3,1,0,0,35.25,0.575,4.5,1.6,1.6,True,crypto/bn/bn_exp.c,MOD_EXP_CTIME_COPY_TO_PREBUF,13,19,848,7132,251,2016
109,109,dtls1_process_record_ssl%record%ssl3_record_1fb9fdc3027b27d8eb6a1e6a846435b070980770_CVE-2016-2181,186,21.0,1624,264.0,8,60,3,11,1,14,16,73,9,1,0,0,49.33333333333334,0.25384615384615383,9.0,0.7999999999999999,0.7999999999999999,True,ssl/record/ssl3_record.c,dtls1_process_record,4,163,24,51,280,2016
111,111,EVP_aes_128_cbc_hmac_sha1_crypto%evp%e_aes_cbc_hmac_sha1_68595c0c2886e7942a14f98c17a55a88afb6c292_CVE-2016-2107,11,1.0,1005,97.0,2,21,2,6,0,0,14,0,0,0,0,0,61.0,1.15,7.0,3.2,3.2,True,crypto/evp/e_aes_cbc_hmac_sha1.c,EVP_aes_128_cbc_hmac_sha1,0,5,848,7132,382,2016
112,112,ssl_srp_server_param_cb_apps%s_server_259b664f950c2ba66fbf4b0fe5281327904ead21_CVE-2016-0798,30,5.0,3492,674.0,4,250,3,23,3,3,40,3,2,1,0,0,42.66666666666666,0.1,5.333333333333333,0.7999999999999999,0.7999999999999999,True,apps/s_server.c,ssl_srp_server_param_cb,22,26,848,7132,224,2016
113,113,dsa_priv_decode_crypto%dsa%dsa_ameth_6c88c71b4e4825c7bc0489306d062d017634eb88_CVE-2016-0705,113,19.0,678,122.0,15,41,3,9,2,22,22,14,1,0,0,0,39.66666666666666,0.1,4.333333333333333,0.7999999999999999,0.7999999999999999,True,crypto/dsa/dsa_ameth.c,dsa_priv_decode,102,105,848,7132,12,2016
114,114,EVP_aes_256_cbc_hmac_sha1_crypto%evp%e_aes_cbc_hmac_sha1_68595c0c2886e7942a14f98c17a55a88afb6c292_CVE-2016-2107,11,1.0,1005,97.0,2,21,2,6,0,0,14,0,0,0,0,0,61.0,1.15,7.0,3.2,3.2,True,crypto/evp/e_aes_cbc_hmac_sha1.c,EVP_aes_256_cbc_hmac_sha1,0,5,848,7132,382,2016
115,115,MOD_EXP_CTIME_COPY_FROM_PREBUF_crypto%bn%bn_exp_708dc2f1291e104fe4eef810bb8ffc1fae5b19c1_CVE-2016-0702,18,3.0,1418,257.0,7,55,4,13,5,2,10,0,2,1,0,0,35.25,0.575,4.5,1.6,1.6,True,crypto/bn/bn_exp.c,MOD_EXP_CTIME_COPY_FROM_PREBUF,14,16,848,7132,251,2016
116,116,asn1_ex_c2i_crypto%asn1%tasn_dec_f5da52e308a6aeea6d5f3df98c4da295d7e9cc27_CVE-2016-2108,149,50.0,1231,234.0,13,49,4,10,6,12,13,16,27,10,0,0,43.0,0.15,8.25,0.625,0.625,True,crypto/asn1/tasn_dec.c,asn1_ex_c2i,106,137,848,7132,136,2016
117,117,dtls1_get_record_ssl%record%ssl3_record_1fb9fdc3027b27d8eb6a1e6a846435b070980770_CVE-2016-2181,220,23.0,1624,264.0,12,60,2,11,1,11,16,89,30,0,0,0,40.5,0.15,7.0,0.7,0.7,True,ssl/record/ssl3_record.c,dtls1_get_record,18,171,32,249,118,2016
118,118,_dopr_crypto%bio%b_print_578b956fe741bf8e84055547b1e83c28dd902c73_CVE-2016-2842,264,64.0,818,152.0,10,49,3,12,7,14,12,12,6,5,0,0,41.66666666666666,0.2,10.333333333333334,0.5,0.5,True,crypto/bio/b_print.c,_dopr,25,26,848,7132,311,2016
119,119,EVP_aes_256_cbc_hmac_sha256_crypto%evp%e_aes_cbc_hmac_sha256_68595c0c2886e7942a14f98c17a55a88afb6c292_CVE-2016-2107,12,1.0,982,93.0,3,17,2,6,0,0,14,0,0,0,0,0,61.0,1.15,7.0,3.2,3.2,True,crypto/evp/e_aes_cbc_hmac_sha256.c,EVP_aes_256_cbc_hmac_sha256,5,6,848,7132,382,2016
120,120,ossl_statem_server_pre_work_ssl%statem%statem_srvr_f5c7f5dfbaf0d2f7d946d0fe86f08e6bcb36ed0d_CVE-2016-2179,79,16.0,3332,546.0,7,106,2,18,2,4,34,20,9,0,0,0,32.0,1.65,5.5,0.7,0.7,True,ssl/statem/statem_srvr.c,ossl_statem_server_pre_work,0,1,20,42,54,2016
121,121,rev_body_apps%s_server_259b664f950c2ba66fbf4b0fe5281327904ead21_CVE-2016-0798,170,38.0,3492,674.0,7,250,1,23,4,15,40,9,1,3,0,0,47.0,0.0,2.0,1.0,1.0,True,apps/s_server.c,rev_body,118,139,848,7132,224,2016
122,122,SRP_VBASE_get_by_user_crypto%srp%srp_vfy_259b664f950c2ba66fbf4b0fe5281327904ead21_CVE-2016-0798,49,11.0,658,134.0,1,8,1,5,2,7,16,4,6,0,0,0,23.0,0.0,4.0,0.0,0.0,True,crypto/srp/srp_vfy.c,SRP_VBASE_get_by_user,39,44,848,7132,224,2016
123,123,EVP_aes_128_cbc_hmac_sha256_crypto%evp%e_aes_cbc_hmac_sha256_68595c0c2886e7942a14f98c17a55a88afb6c292_CVE-2016-2107,12,1.0,982,93.0,3,17,2,6,0,0,14,0,0,0,0,0,61.0,1.15,7.0,3.2,3.2,True,crypto/evp/e_aes_cbc_hmac_sha256.c,EVP_aes_128_cbc_hmac_sha256,5,6,848,7132,382,2016
124,124,TS_OBJ_print_bio_crypto%ts%ts_lib_0ed26acce328ec16a3aa635f1ca37365e8c7403a_CVE-2016-2180,11,1.0,93,12.0,4,14,2,8,2,6,4,0,0,0,0,0,52.5,0.15,6.0,1.2,1.2,True,crypto/ts/ts_lib.c,TS_OBJ_print_bio,7,10,848,7132,136,2016
125,125,dtls1_process_buffered_records_ssl%record%rec_layer_d1_1fb9fdc3027b27d8eb6a1e6a846435b070980770_CVE-2016-2181,49,7.0,1165,184.0,6,40,2,10,1,2,16,17,13,0,0,0,40.5,0.15,7.0,0.7,0.7,True,ssl/record/rec_layer_d1.c,dtls1_process_buffered_records,0,2,32,249,118,2016
126,126,www_body_apps%s_server_259b664f950c2ba66fbf4b0fe5281327904ead21_CVE-2016-0798,433,92.0,3492,674.0,7,250,1,23,4,27,40,49,3,3,0,0,47.0,0.0,2.0,1.0,1.0,True,apps/s_server.c,www_body,31,378,848,7132,6,2016
127,127,fmtint_crypto%bio%b_print_578b956fe741bf8e84055547b1e83c28dd902c73_CVE-2016-2842,104,26.0,818,152.0,8,49,3,12,9,16,12,18,19,3,0,0,41.66666666666666,0.2,10.333333333333334,0.5,0.5,True,crypto/bio/b_print.c,fmtint,82,89,848,7132,136,2016
128,128,dtls1_stop_timer_ssl%d1_lib_f5c7f5dfbaf0d2f7d946d0fe86f08e6bcb36ed0d_CVE-2016-2179,16,1.0,1069,158.0,6,106,3,17,1,0,23,6,0,0,0,0,57.33333333333334,0.25384615384615383,8.333333333333334,1.1333333333333333,1.1333333333333333,True,ssl/d1_lib.c,dtls1_stop_timer,7,10,848,7132,282,2016
129,129,sv_body_apps%s_server_259b664f950c2ba66fbf4b0fe5281327904ead21_CVE-2016-0798,440,92.0,3492,674.0,7,250,1,23,4,28,40,47,7,8,0,0,47.0,0.0,2.0,1.0,1.0,True,apps/s_server.c,sv_body,37,362,848,7132,1,2016
130,130,aesni_cbc_hmac_sha1_cipher_crypto%evp%e_aes_cbc_hmac_sha1_68595c0c2886e7942a14f98c17a55a88afb6c292_CVE-2016-2107,400,37.0,1005,97.0,10,21,4,6,4,68,14,54,40,21,0,0,48.75,0.7460526315789473,8.75,2.2578947368421054,2.2578947368421054,True,crypto/evp/e_aes_cbc_hmac_sha1.c,aesni_cbc_hmac_sha1_cipher,178,353,848,7132,382,2016
131,131,ssl3_get_server_certificate_ssl%s3_clnt_52e623c4cb06fffa9d5e75c60b34b4bc130b12e9_CVE-2016-6306,196,31.0,3570,551.0,34,220,5,21,1,21,17,19,9,2,0,0,37.2,0.12,7.2,0.5,0.5,True,ssl/s3_clnt.c,ssl3_get_server_certificate,41,190,848,7132,5,2016
132,132,dtls1_clear_queues_ssl%d1_lib_f5c7f5dfbaf0d2f7d946d0fe86f08e6bcb36ed0d_CVE-2016-2179,18,3.0,1069,158.0,4,106,2,17,1,6,23,0,0,2,0,0,52.5,0.15,6.0,1.2,1.2,True,ssl/d1_lib.c,dtls1_clear_queues,12,28,848,7132,1,2016
133,133,fmtfp_crypto%bio%b_print_578b956fe741bf8e84055547b1e83c28dd902c73_CVE-2016-2842,125,28.0,818,152.0,8,49,3,12,8,16,12,21,12,2,0,0,41.66666666666666,0.2,10.333333333333334,0.5,0.5,True,crypto/bio/b_print.c,fmtfp,126,135,848,7132,136,2016
134,134,aesni_cbc_hmac_sha256_cipher_crypto%evp%e_aes_cbc_hmac_sha256_68595c0c2886e7942a14f98c17a55a88afb6c292_CVE-2016-2107,360,31.0,982,93.0,5,17,3,6,4,48,14,59,23,21,0,0,49.33333333333334,0.9947368421052628,11.0,2.6771929824561407,2.6771929824561407,True,crypto/evp/e_aes_cbc_hmac_sha256.c,aesni_cbc_hmac_sha256_cipher,289,305,848,7132,370,2016
135,135,tls_finish_handshake_ssl%statem%statem_lib_f5c7f5dfbaf0d2f7d946d0fe86f08e6bcb36ed0d_CVE-2016-2179,73,13.0,1100,195.0,5,33,1,12,2,1,23,13,17,0,0,0,58.0,0.3,10.0,1.4,1.4,True,ssl/statem/statem_lib.c,tls_finish_handshake,2,2,11,67,472,2016
136,136,fmtstr_crypto%bio%b_print_578b956fe741bf8e84055547b1e83c28dd902c73_CVE-2016-2842,34,11.0,818,152.0,8,49,3,12,8,4,12,0,2,0,0,0,41.66666666666666,0.2,10.333333333333334,0.5,0.5,True,crypto/bio/b_print.c,fmtstr,35,36,848,7132,196,2016
137,137,ssl3_get_client_certificate_ssl%s3_srvr_52e623c4cb06fffa9d5e75c60b34b4bc130b12e9_CVE-2016-6306,173,29.0,3646,546.0,24,273,4,21,1,15,17,21,27,2,0,0,43.0,0.15,8.25,0.625,0.625,True,ssl/s3_srvr.c,ssl3_get_client_certificate,20,167,848,7132,85,2016
138,138,BIO_vsnprintf_crypto%bio%b_print_578b956fe741bf8e84055547b1e83c28dd902c73_CVE-2016-2842,19,3.0,818,152.0,6,49,3,12,4,2,12,6,0,1,0,0,41.66666666666666,0.2,10.333333333333334,0.5,0.5,True,crypto/bio/b_print.c,BIO_vsnprintf,2,17,848,7132,311,2016
139,139,EVP_EncryptUpdate_crypto%evp%evp_enc_3f3582139fbb259a1c3cbb0a25236500a409bf26_CVE-2016-2106,65,13.0,615,124.0,16,86,4,14,5,3,23,0,40,1,0,0,31.0,0.075,4.0,0.6,0.6,True,crypto/evp/evp_enc.c,EVP_EncryptUpdate,18,61,848,7132,196,2016
140,140,doapr_outch_crypto%bio%b_print_578b956fe741bf8e84055547b1e83c28dd902c73_CVE-2016-2842,49,10.0,818,152.0,8,49,3,12,5,0,12,12,18,2,0,0,41.66666666666666,0.2,10.333333333333334,0.5,0.5,True,crypto/bio/b_print.c,doapr_outch,23,27,848,7132,66,2016
141,141,ssl3_get_certificate_request_ssl%s3_clnt_52e623c4cb06fffa9d5e75c60b34b4bc130b12e9_CVE-2016-6306,183,26.0,3570,551.0,22,220,5,21,1,16,17,24,18,4,0,0,53.6,0.3895652173913043,15.8,1.2086956521739132,1.2086956521739132,True,ssl/s3_clnt.c,ssl3_get_certificate_request,34,179,848,7132,30,2016
142,142,ssl_parse_clienthello_tlsext_ssl%t1_lib_2c0d295e26306e15a92eb23a84a1802005c1c137_CVE-2016-6304,462,94.0,2715,480.0,74,160,10,20,4,33,29,72,293,1,0,0,151.2,1.6245238095238093,18.3,6.691587301587303,6.691587301587303,True,ssl/t1_lib.c,ssl_parse_clienthello_tlsext,43,101,848,7132,118,2016
143,143,EVP_EncodeUpdate_crypto%evp%encode_5b814481f3573fa9677f3a31ee51322e2a22ee6a_CVE-2016-2105,43,6.0,454,73.0,11,28,3,13,5,4,11,0,6,1,0,0,44.66666666666666,0.2,11.0,0.5,0.5,True,crypto/evp/encode.c,EVP_EncodeUpdate,3,40,848,7132,196,2016
144,144,tls_decrypt_ticket_ssl%t1_lib_e97763c92c655dcf4af2860b3abd2bc4c8a267f9_CVE-2016-6302,139,21.0,4068,827.0,2,358,2,39,6,31,77,31,12,1,0,0,52.5,0.15,6.0,1.2,1.2,True,ssl/t1_lib.c,tls_decrypt_ticket,78,98,848,7132,5,2016
145,145,ssl3_get_client_hello_ssl%s3_srvr_a004e72b95835136d3f1ea90517f706c24c03da7_CVE-2016-2177,652,107.0,3614,564.0,95,304,12,23,1,53,16,171,143,4,0,0,92.41666666666669,2.3950912764771464,17.583333333333332,6.462107875015483,6.462107875015483,True,ssl/s3_srvr.c,ssl3_get_client_hello,383,520,848,7132,3,2016
146,146,ssl_scan_serverhello_tlsext_ssl%t1_lib_a004e72b95835136d3f1ea90517f706c24c03da7_CVE-2016-2177,316,61.0,4439,868.0,6,241,3,26,5,22,63,43,220,2,0,0,21.33333333333333,0.1,5.666666666666668,0.4666666666666666,0.4666666666666666,True,ssl/t1_lib.c,ssl_scan_serverhello_tlsext,52,308,848,7132,1,2016
148,148,ssl3_ctx_ctrl_ssl%s3_lib_c5b831f21d0d29d1e517d139d9d101763f60c9a2_CVE-2016-0701,290,67.0,4511,351.0,51,209,6,20,4,9,26,17,19,10,0,0,28.83333333333333,0.1,6.166666666666668,0.4166666666666667,0.4166666666666667,True,ssl/s3_lib.c,ssl3_ctx_ctrl,41,278,848,7132,5,2016
149,149,ssl_scan_clienthello_tlsext_ssl%t1_lib_a004e72b95835136d3f1ea90517f706c24c03da7_CVE-2016-2177,482,100.0,4439,868.0,86,241,12,26,4,31,63,75,333,1,0,0,135.91666666666666,1.2480006105006105,20.08333333333333,5.260617623117623,5.260617623117623,True,ssl/t1_lib.c,ssl_scan_clienthello_tlsext,184,479,848,7132,3,2016
150,150,ssl3_send_server_key_exchange_ssl%s3_srvr_c5b831f21d0d29d1e517d139d9d101763f60c9a2_CVE-2016-0701,485,83.0,3625,569.0,59,303,5,23,1,47,16,55,133,6,0,0,37.2,0.12,7.2,0.5,0.5,True,ssl/s3_srvr.c,ssl3_send_server_key_exchange,178,424,848,7132,2,2016
151,151,ssl_get_prev_session_ssl%ssl_sess_a004e72b95835136d3f1ea90517f706c24c03da7_CVE-2016-2177,187,34.0,1273,200.0,35,105,7,15,4,14,41,56,24,1,0,0,45.0,0.7047619047619047,8.428571428571429,3.2111111111111112,3.2111111111111112,True,ssl/ssl_sess.c,ssl_get_prev_session,53,159,848,7132,9,2016
152,152,ssl3_ctrl_ssl%s3_lib_c5b831f21d0d29d1e517d139d9d101763f60c9a2_CVE-2016-0701,485,128.0,4511,351.0,59,209,5,20,4,37,26,28,60,20,0,0,34.4,0.12,6.6,0.5,0.5,True,ssl/s3_lib.c,ssl3_ctrl,88,452,848,7132,9,2016
153,153,ssl_check_for_safari_ssl%t1_lib_a004e72b95835136d3f1ea90517f706c24c03da7_CVE-2016-2177,71,11.0,4439,868.0,39,241,6,26,3,8,63,21,21,0,0,0,40.333333333333336,0.25277777777777777,13.833333333333336,1.0222222222222221,1.0222222222222221,True,ssl/t1_lib.c,ssl_check_for_safari,66,68,848,7132,9,2016
154,154,tls1_process_ticket_ssl%t1_lib_a004e72b95835136d3f1ea90517f706c24c03da7_CVE-2016-2177,96,18.0,4439,868.0,11,241,4,26,5,8,63,33,13,0,0,0,31.0,0.075,3.5,0.6,0.6,True,ssl/t1_lib.c,tls1_process_ticket,67,83,848,7132,99,2016
155,155,dsa_sign_setup_crypto%dsa%dsa_ossl_399944622df7bd81af62e67ea967c470534090e2_CVE-2016-2178,105,24.0,372,74.0,7,66,2,17,6,14,7,19,34,0,0,0,52.5,0.15,6.0,1.2,1.2,True,crypto/dsa/dsa_ossl.c,dsa_sign_setup,59,104,848,7132,18,2016
156,156,chacha20_poly1305_ctrl_crypto%evp%e_chacha20_poly1305_00d965474b22b54e4275232bc71ee0c699c5cd21_CVE-2017-3731,113,26.0,453,78.0,5,9,3,6,4,13,12,9,11,6,0,0,45.66666666666666,1.8205128205128205,6.0,2.0,2.0,True,crypto/evp/e_chacha20_poly1305.c,chacha20_poly1305_ctrl,8,108,75,125,70,2017
157,157,tls1_enc_ssl%record%ssl3_record_4ad93618d26a3ea23d36ad5498ff4f59eff3a4d2_CVE-2017-3733,230,55.0,1624,264.0,17,62,6,12,4,33,16,33,85,5,0,0,38.5,0.6229885057471264,11.0,0.4281609195402299,0.4281609195402299,True,ssl/record/ssl3_record.c,tls1_enc,127,166,32,249,24,2017
158,158,X509v3_addr_get_afi_crypto%x509v3%v3_addr_068b963bb7afc57f5bdd723de0dd15e7795d5822_CVE-2017-3735,9,4.0,1305,295.0,6,31,3,11,1,0,14,0,0,0,0,0,57.33333333333334,0.25384615384615383,8.333333333333334,1.1333333333333333,1.1333333333333333,True,crypto/x509v3/v3_addr.c,X509v3_addr_get_afi,0,6,14,84,403,2017
159,159,aes_gcm_ctrl_crypto%evp%e_aes_00d965474b22b54e4275232bc71ee0c699c5cd21_CVE-2017-3731,146,41.0,2690,439.0,15,112,5,12,4,21,65,26,24,0,0,0,49.4,0.631764705882353,14.0,2.364705882352941,2.364705882352941,True,crypto/evp/e_aes.c,aes_gcm_ctrl,49,127,848,7132,1,2017
160,160,ssl_add_serverhello_tlsext_ssl%t1_lib_4ad93618d26a3ea23d36ad5498ff4f59eff3a4d2_CVE-2017-3733,302,51.0,4188,827.0,53,369,13,41,4,48,77,89,69,1,0,0,51.23076923076921,0.32267165233951073,17.846153846153847,0.9390242748448259,0.9390242748448259,True,ssl/t1_lib.c,ssl_add_serverhello_tlsext,88,232,848,7132,3,2017
161,161,tls_construct_cke_dhe_ssl%statem%statem_clnt_efbe126e3ebb9123ac9d058aa2bb044261342aaa_CVE-2017-3730,40,4.0,2952,508.0,4,101,2,16,4,10,38,3,1,0,0,0,52.5,0.15,6.0,1.2,1.2,True,ssl/statem/statem_clnt.c,tls_construct_cke_dhe,16,38,5,20,554,2017
162,162,ssl_scan_serverhello_tlsext_ssl%t1_lib_4ad93618d26a3ea23d36ad5498ff4f59eff3a4d2_CVE-2017-3733,325,73.0,4188,827.0,22,369,7,41,3,14,77,55,307,0,0,0,35.0,0.11800779865295995,9.571428571428571,0.4903225806451613,0.4903225806451613,True,ssl/t1_lib.c,ssl_scan_serverhello_tlsext,54,308,848,7132,1,2017
163,163,tls_construct_cke_ecdhe_ssl%statem%statem_clnt_efbe126e3ebb9123ac9d058aa2bb044261342aaa_CVE-2017-3730,63,4.0,2952,508.0,5,101,2,16,4,11,38,12,1,0,0,0,52.5,0.15,6.0,1.2,1.2,True,ssl/statem/statem_clnt.c,tls_construct_cke_ecdhe,9,56,17,50,554,2017
164,164,ssl_scan_clienthello_tlsext_ssl%t1_lib_4ad93618d26a3ea23d36ad5498ff4f59eff3a4d2_CVE-2017-3733,449,84.0,4188,827.0,116,369,14,41,3,19,77,115,336,1,0,0,121.71428571428572,1.3169675562532706,18.214285714285715,4.580529391243677,4.580529391243677,True,ssl/t1_lib.c,ssl_scan_clienthello_tlsext,184,479,848,7132,3,2017
165,165,do_ssl3_write_ssl%record%rec_layer_s3_4ad93618d26a3ea23d36ad5498ff4f59eff3a4d2_CVE-2017-3733,299,48.0,1527,308.0,17,65,7,12,6,27,21,94,44,4,0,0,41.57142857142857,0.9208212839791788,7.571428571428571,1.4330827067669174,1.4330827067669174,True,ssl/record/rec_layer_s3.c,do_ssl3_write,121,126,32,249,70,2017
166,166,tls1_change_cipher_state_ssl%t1_enc_4ad93618d26a3ea23d36ad5498ff4f59eff3a4d2_CVE-2017-3733,273,54.0,694,137.0,56,164,11,24,2,37,8,18,45,0,0,0,34.72727272727273,0.61324990798675,7.454545454545454,1.2119617224880381,1.2119617224880381,True,ssl/t1_enc.c,tls1_change_cipher_state,25,270,848,7132,9,2017
167,167,tls1_mac_ssl%record%ssl3_record_4ad93618d26a3ea23d36ad5498ff4f59eff3a4d2_CVE-2017-3733,130,26.0,1624,264.0,12,62,5,12,4,26,16,11,41,2,0,0,51.4,0.2123076923076923,9.8,0.7,0.7,True,ssl/record/ssl3_record.c,tls1_mac,17,114,49,249,123,2017
168,168,ssl3_get_record_ssl%record%ssl3_record_4ad93618d26a3ea23d36ad5498ff4f59eff3a4d2_CVE-2017-3733,441,68.0,1624,264.0,25,62,6,12,1,27,16,145,45,8,0,0,30.0,0.7409581646423752,9.166666666666666,0.6927631578947367,0.6927631578947367,True,ssl/record/ssl3_record.c,ssl3_get_record,267,290,32,249,1,2017
